original_row_index,Plasmid accession,Plasmid name,strain name,Gene,tblastn_pident,blastn_pident,delta_pident,tblastn_qcovs,blastn_qcovs,delta_qcovs,abs_delta_pident,abs_delta_qcovs
651,CP066231.1,"pG20AB011-2,",G20AB011,ABUW_4006,,,,,,,,
651,CP066231.1,"pG20AB011-2,",G20AB011,ABUW_4007,,,,,,,,
651,CP066231.1,"pG20AB011-2,",G20AB011,ABUW_4094,,,,,,,,
652,CP071764.1,p1cl415,Cl415,ABUW_4004,,,,,,,,
652,CP071764.1,p1cl415,Cl415,ABUW_4005,,,,,,,,
652,CP071764.1,p1cl415,Cl415,ABUW_4006,,,,,,,,
652,CP071764.1,p1cl415,Cl415,ABUW_4007,,,,,,,,
652,CP071764.1,p1cl415,Cl415,ABUW_4094,,,,,,,,
653,CP071765.1,p2Cl415,Cl415,ABUW_4004,,,,,,,,
653,CP071765.1,p2Cl415,Cl415,ABUW_4005,,,,,,,,
653,CP071765.1,p2Cl415,Cl415,ABUW_4006,,,,,,,,
653,CP071765.1,p2Cl415,Cl415,ABUW_4007,,,,,,,,
653,CP071765.1,p2Cl415,Cl415,ABUW_4094,,,,,,,,
654,CP071920.1,pABT-897-17,GIMC5510,ABUW_4004,,,,,,,,
654,CP071920.1,pABT-897-17,GIMC5510,ABUW_4005,,,,,,,,
654,CP071920.1,pABT-897-17,GIMC5510,ABUW_4006,,,,,,,,
654,CP071920.1,pABT-897-17,GIMC5510,ABUW_4007,,,,,,,,
654,CP071920.1,pABT-897-17,GIMC5510,ABUW_4094,,,,,,,,
655,CP072123.1,p1KSK1,KSK1,ABUW_4004,,,,,,,,
655,CP072123.1,p1KSK1,KSK1,ABUW_4005,,,,,,,,
655,CP072123.1,p1KSK1,KSK1,ABUW_4006,,,,,,,,
655,CP072123.1,p1KSK1,KSK1,ABUW_4007,,,,,,,,
655,CP072123.1,p1KSK1,KSK1,ABUW_4094,,,,,,,,
657,CP072125.1,p3KSK1,KSK1,ABUW_4004,,,,,,,,
657,CP072125.1,p3KSK1,KSK1,ABUW_4005,,,,,,,,
657,CP072125.1,p3KSK1,KSK1,ABUW_4006,,,,,,,,
657,CP072125.1,p3KSK1,KSK1,ABUW_4007,,,,,,,,
657,CP072125.1,p3KSK1,KSK1,ABUW_4094,,,,,,,,
658,CP072126.1,p4KSK1,KSK1,ABUW_4004,,,,,,,,
658,CP072126.1,p4KSK1,KSK1,ABUW_4005,,,,,,,,
658,CP072126.1,p4KSK1,KSK1,ABUW_4006,,,,,,,,
658,CP072126.1,p4KSK1,KSK1,ABUW_4007,,,,,,,,
658,CP072126.1,p4KSK1,KSK1,ABUW_4094,,,,,,,,
659,CP072399.1,p1KSK2,KSK2,ABUW_4004,,,,,,,,
659,CP072399.1,p1KSK2,KSK2,ABUW_4005,,,,,,,,
659,CP072399.1,p1KSK2,KSK2,ABUW_4006,,,,,,,,
659,CP072399.1,p1KSK2,KSK2,ABUW_4007,,,,,,,,
659,CP072399.1,p1KSK2,KSK2,ABUW_4094,,,,,,,,
661,CP072401.1,p3KSK2,KSK2,ABUW_4004,,,,,,,,
661,CP072401.1,p3KSK2,KSK2,ABUW_4005,,,,,,,,
661,CP072401.1,p3KSK2,KSK2,ABUW_4006,,,,,,,,
661,CP072401.1,p3KSK2,KSK2,ABUW_4007,,,,,,,,
661,CP072401.1,p3KSK2,KSK2,ABUW_4094,,,,,,,,
662,CP072402.1,p4KSK2,KSK2,ABUW_4004,,,,,,,,
662,CP072402.1,p4KSK2,KSK2,ABUW_4005,,,,,,,,
662,CP072402.1,p4KSK2,KSK2,ABUW_4006,,,,,,,,
662,CP072402.1,p4KSK2,KSK2,ABUW_4007,,,,,,,,
662,CP072402.1,p4KSK2,KSK2,ABUW_4094,,,,,,,,
663,CP072271.1,p1KSK6,KSK6,ABUW_4004,,,,,,,,
663,CP072271.1,p1KSK6,KSK6,ABUW_4005,,,,,,,,
663,CP072271.1,p1KSK6,KSK6,ABUW_4006,,,,,,,,
663,CP072271.1,p1KSK6,KSK6,ABUW_4007,,,,,,,,
663,CP072271.1,p1KSK6,KSK6,ABUW_4094,,,,,,,,
665,CP072273.1,p3KSK6,KSK6,ABUW_4004,,,,,,,,
665,CP072273.1,p3KSK6,KSK6,ABUW_4005,,,,,,,,
665,CP072273.1,p3KSK6,KSK6,ABUW_4006,,,,,,,,
665,CP072273.1,p3KSK6,KSK6,ABUW_4007,,,,,,,,
665,CP072273.1,p3KSK6,KSK6,ABUW_4094,,,,,,,,
666,CP072274.1,p4KSK6,KSK6,ABUW_4004,,,,,,,,
666,CP072274.1,p4KSK6,KSK6,ABUW_4005,,,,,,,,
666,CP072274.1,p4KSK6,KSK6,ABUW_4006,,,,,,,,
666,CP072274.1,p4KSK6,KSK6,ABUW_4007,,,,,,,,
666,CP072274.1,p4KSK6,KSK6,ABUW_4094,,,,,,,,
667,CP072276.1,p1KSK7,KSK7,ABUW_4004,,,,,,,,
667,CP072276.1,p1KSK7,KSK7,ABUW_4005,,,,,,,,
667,CP072276.1,p1KSK7,KSK7,ABUW_4006,,,,,,,,
667,CP072276.1,p1KSK7,KSK7,ABUW_4007,,,,,,,,
667,CP072276.1,p1KSK7,KSK7,ABUW_4094,,,,,,,,
669,CP072278.1,p3KSK7,KSK7,ABUW_4004,,,,,,,,
669,CP072278.1,p3KSK7,KSK7,ABUW_4005,,,,,,,,
669,CP072278.1,p3KSK7,KSK7,ABUW_4006,,,,,,,,
669,CP072278.1,p3KSK7,KSK7,ABUW_4007,,,,,,,,
669,CP072278.1,p3KSK7,KSK7,ABUW_4094,,,,,,,,
670,CP072279.1,p4KSK7,KSK7,ABUW_4004,,,,,,,,
670,CP072279.1,p4KSK7,KSK7,ABUW_4005,,,,,,,,
670,CP072279.1,p4KSK7,KSK7,ABUW_4006,,,,,,,,
670,CP072279.1,p4KSK7,KSK7,ABUW_4007,,,,,,,,
670,CP072279.1,p4KSK7,KSK7,ABUW_4094,,,,,,,,
671,CP072281.1,p1KSK10,KSK10,ABUW_4004,,,,,,,,
671,CP072281.1,p1KSK10,KSK10,ABUW_4005,,,,,,,,
671,CP072281.1,p1KSK10,KSK10,ABUW_4006,,,,,,,,
671,CP072281.1,p1KSK10,KSK10,ABUW_4007,,,,,,,,
671,CP072281.1,p1KSK10,KSK10,ABUW_4094,,,,,,,,
673,CP072283.1,p3KSK10,KSK10,ABUW_4004,,,,,,,,
673,CP072283.1,p3KSK10,KSK10,ABUW_4005,,,,,,,,
673,CP072283.1,p3KSK10,KSK10,ABUW_4006,,,,,,,,
673,CP072283.1,p3KSK10,KSK10,ABUW_4007,,,,,,,,
673,CP072283.1,p3KSK10,KSK10,ABUW_4094,,,,,,,,
674,CP072284.1,p4KSK10,KSK10,ABUW_4004,,,,,,,,
674,CP072284.1,p4KSK10,KSK10,ABUW_4005,,,,,,,,
674,CP072284.1,p4KSK10,KSK10,ABUW_4006,,,,,,,,
674,CP072284.1,p4KSK10,KSK10,ABUW_4007,,,,,,,,
674,CP072284.1,p4KSK10,KSK10,ABUW_4094,,,,,,,,
675,CP072286.1,p1KSK11,KSK11,ABUW_4004,,,,,,,,
675,CP072286.1,p1KSK11,KSK11,ABUW_4005,,,,,,,,
675,CP072286.1,p1KSK11,KSK11,ABUW_4006,,,,,,,,
675,CP072286.1,p1KSK11,KSK11,ABUW_4007,,,,,,,,
675,CP072286.1,p1KSK11,KSK11,ABUW_4094,,,,,,,,
677,CP072288.1,p3KSK11,KSK11,ABUW_4004,,,,,,,,
677,CP072288.1,p3KSK11,KSK11,ABUW_4005,,,,,,,,
677,CP072288.1,p3KSK11,KSK11,ABUW_4006,,,,,,,,
677,CP072288.1,p3KSK11,KSK11,ABUW_4007,,,,,,,,
677,CP072288.1,p3KSK11,KSK11,ABUW_4094,,,,,,,,
678,CP072289.1,p4KSK11,KSK11,ABUW_4004,,,,,,,,
678,CP072289.1,p4KSK11,KSK11,ABUW_4005,,,,,,,,
678,CP072289.1,p4KSK11,KSK11,ABUW_4006,,,,,,,,
678,CP072289.1,p4KSK11,KSK11,ABUW_4007,,,,,,,,
678,CP072289.1,p4KSK11,KSK11,ABUW_4094,,,,,,,,
679,CP072291.1,p1KSK18,KSK18,ABUW_4004,,,,,,,,
679,CP072291.1,p1KSK18,KSK18,ABUW_4005,,,,,,,,
679,CP072291.1,p1KSK18,KSK18,ABUW_4006,,,,,,,,
679,CP072291.1,p1KSK18,KSK18,ABUW_4007,,,,,,,,
679,CP072291.1,p1KSK18,KSK18,ABUW_4094,,,,,,,,
681,CP072293.1,p3KSK18,KSK18,ABUW_4004,,,,,,,,
681,CP072293.1,p3KSK18,KSK18,ABUW_4005,,,,,,,,
681,CP072293.1,p3KSK18,KSK18,ABUW_4006,,,,,,,,
681,CP072293.1,p3KSK18,KSK18,ABUW_4007,,,,,,,,
681,CP072293.1,p3KSK18,KSK18,ABUW_4094,,,,,,,,
682,CP072294.1,p4KSK18,KSK18,ABUW_4004,,,,,,,,
682,CP072294.1,p4KSK18,KSK18,ABUW_4005,,,,,,,,
682,CP072294.1,p4KSK18,KSK18,ABUW_4006,,,,,,,,
682,CP072294.1,p4KSK18,KSK18,ABUW_4007,,,,,,,,
682,CP072294.1,p4KSK18,KSK18,ABUW_4094,,,,,,,,
683,CP072296.1,p1KSK19,KSK19,ABUW_4004,,,,,,,,
683,CP072296.1,p1KSK19,KSK19,ABUW_4005,,,,,,,,
683,CP072296.1,p1KSK19,KSK19,ABUW_4006,,,,,,,,
683,CP072296.1,p1KSK19,KSK19,ABUW_4007,,,,,,,,
683,CP072296.1,p1KSK19,KSK19,ABUW_4094,,,,,,,,
685,CP072298.1,p3KSK19,KSK19,ABUW_4004,,,,,,,,
685,CP072298.1,p3KSK19,KSK19,ABUW_4005,,,,,,,,
685,CP072298.1,p3KSK19,KSK19,ABUW_4006,,,,,,,,
685,CP072298.1,p3KSK19,KSK19,ABUW_4007,,,,,,,,
685,CP072298.1,p3KSK19,KSK19,ABUW_4094,,,,,,,,
686,CP072299.1,p4KSK19,KSK19,ABUW_4004,,,,,,,,
686,CP072299.1,p4KSK19,KSK19,ABUW_4005,,,,,,,,
686,CP072299.1,p4KSK19,KSK19,ABUW_4006,,,,,,,,
686,CP072299.1,p4KSK19,KSK19,ABUW_4007,,,,,,,,
686,CP072299.1,p4KSK19,KSK19,ABUW_4094,,,,,,,,
687,CP072301.1,p1KSK20,KSK20,ABUW_4004,,,,,,,,
687,CP072301.1,p1KSK20,KSK20,ABUW_4005,,,,,,,,
687,CP072301.1,p1KSK20,KSK20,ABUW_4006,,,,,,,,
687,CP072301.1,p1KSK20,KSK20,ABUW_4007,,,,,,,,
687,CP072301.1,p1KSK20,KSK20,ABUW_4094,,,,,,,,
689,CP072303.1,p3KSK20,KSK20,ABUW_4004,,,,,,,,
689,CP072303.1,p3KSK20,KSK20,ABUW_4005,,,,,,,,
689,CP072303.1,p3KSK20,KSK20,ABUW_4006,,,,,,,,
689,CP072303.1,p3KSK20,KSK20,ABUW_4007,,,,,,,,
689,CP072303.1,p3KSK20,KSK20,ABUW_4094,,,,,,,,
690,CP072304.1,p4KSK20,KSK20,ABUW_4004,,,,,,,,
690,CP072304.1,p4KSK20,KSK20,ABUW_4005,,,,,,,,
690,CP072304.1,p4KSK20,KSK20,ABUW_4006,,,,,,,,
690,CP072304.1,p4KSK20,KSK20,ABUW_4007,,,,,,,,
690,CP072304.1,p4KSK20,KSK20,ABUW_4094,,,,,,,,
691,CP072306.1,p1KSKSensitive,KSK Sensitive,ABUW_4004,,,,,,,,
691,CP072306.1,p1KSKSensitive,KSK Sensitive,ABUW_4005,,,,,,,,
691,CP072306.1,p1KSKSensitive,KSK Sensitive,ABUW_4006,,,,,,,,
691,CP072306.1,p1KSKSensitive,KSK Sensitive,ABUW_4007,,,,,,,,
691,CP072306.1,p1KSKSensitive,KSK Sensitive,ABUW_4094,,,,,,,,
692,CP072307.1,p2KSKSensitive,KSK Sensitive,ABUW_4004,,,,,,,,
692,CP072307.1,p2KSKSensitive,KSK Sensitive,ABUW_4005,,,,,,,,
692,CP072307.1,p2KSKSensitive,KSK Sensitive,ABUW_4006,,,,,,,,
692,CP072307.1,p2KSKSensitive,KSK Sensitive,ABUW_4007,,,,,,,,
692,CP072307.1,p2KSKSensitive,KSK Sensitive,ABUW_4094,,,,,,,,
693,CP072527.1,pDETAB4,DETAB-E227,ABUW_4004,,,,,,,,
693,CP072527.1,pDETAB4,DETAB-E227,ABUW_4005,,,,,,,,
693,CP072527.1,pDETAB4,DETAB-E227,ABUW_4006,,,,,,,,
693,CP072527.1,pDETAB4,DETAB-E227,ABUW_4007,,,,,,,,
693,CP072527.1,pDETAB4,DETAB-E227,ABUW_4094,,,,,,,,
694,CP072528.1,pDETAB5,DETAB-E227,ABUW_4004,,,,,,,,
694,CP072528.1,pDETAB5,DETAB-E227,ABUW_4005,,,,,,,,
694,CP072528.1,pDETAB5,DETAB-E227,ABUW_4006,,,,,,,,
694,CP072528.1,pDETAB5,DETAB-E227,ABUW_4007,,,,,,,,
694,CP072528.1,pDETAB5,DETAB-E227,ABUW_4094,,,,,,,,
695,CP072529.1,pDETAB6,DETAB-E227,ABUW_4004,,,,,,,,
695,CP072529.1,pDETAB6,DETAB-E227,ABUW_4005,,,,,,,,
695,CP072529.1,pDETAB6,DETAB-E227,ABUW_4006,,,,,,,,
695,CP072529.1,pDETAB6,DETAB-E227,ABUW_4007,,,,,,,,
695,CP072529.1,pDETAB6,DETAB-E227,ABUW_4094,,,,,,,,
696,CP073061.1,pDETAB13,DETAB-P39,ABUW_4004,,,,,,,,
696,CP073061.1,pDETAB13,DETAB-P39,ABUW_4005,,,,,,,,
696,CP073061.1,pDETAB13,DETAB-P39,ABUW_4006,,,,,,,,
696,CP073061.1,pDETAB13,DETAB-P39,ABUW_4007,,,,,,,,
696,CP073061.1,pDETAB13,DETAB-P39,ABUW_4094,,,,,,,,
697,CP075322.1,pDD520,DD520,ABUW_4004,,,,,,,,
697,CP075322.1,pDD520,DD520,ABUW_4005,,,,,,,,
697,CP075322.1,pDD520,DD520,ABUW_4006,,,,,,,,
697,CP075322.1,pDD520,DD520,ABUW_4007,,,,,,,,
697,CP075322.1,pDD520,DD520,ABUW_4094,,,,,,,,
698,CP076822.1,p1UC22850,UC22850,ABUW_4004,,,,,,,,
698,CP076822.1,p1UC22850,UC22850,ABUW_4005,,,,,,,,
698,CP076822.1,p1UC22850,UC22850,ABUW_4006,,,,,,,,
698,CP076822.1,p1UC22850,UC22850,ABUW_4007,,,,,,,,
698,CP076822.1,p1UC22850,UC22850,ABUW_4094,,,,,,,,
700,CP076819.1,p2UC24137,UC24137,ABUW_4004,,,,,,,,
700,CP076819.1,p2UC24137,UC24137,ABUW_4005,,,,,,,,
700,CP076819.1,p2UC24137,UC24137,ABUW_4006,,,,,,,,
700,CP076819.1,p2UC24137,UC24137,ABUW_4007,,,,,,,,
700,CP076819.1,p2UC24137,UC24137,ABUW_4094,,,,,,,,
701,CP076820.1,p3UC24137,UC24137,ABUW_4004,,,,,,,,
701,CP076820.1,p3UC24137,UC24137,ABUW_4005,,,,,,,,
701,CP076820.1,p3UC24137,UC24137,ABUW_4006,,,,,,,,
701,CP076820.1,p3UC24137,UC24137,ABUW_4007,,,,,,,,
701,CP076820.1,p3UC24137,UC24137,ABUW_4094,,,,,,,,
702,CP076815.1,p1UC21460,UC21460,ABUW_4004,,,,,,,,
702,CP076815.1,p1UC21460,UC21460,ABUW_4005,,,,,,,,
702,CP076815.1,p1UC21460,UC21460,ABUW_4006,,,,,,,,
702,CP076815.1,p1UC21460,UC21460,ABUW_4007,,,,,,,,
702,CP076815.1,p1UC21460,UC21460,ABUW_4094,,,,,,,,
703,CP076816.1,p2UC21460,UC21460,ABUW_4004,,,,,,,,
703,CP076816.1,p2UC21460,UC21460,ABUW_4005,,,,,,,,
703,CP076816.1,p2UC21460,UC21460,ABUW_4006,,,,,,,,
703,CP076816.1,p2UC21460,UC21460,ABUW_4007,,,,,,,,
703,CP076816.1,p2UC21460,UC21460,ABUW_4094,,,,,,,,
704,CP076813.1,p1UC23022,UC23022,ABUW_4004,,,,,,,,
704,CP076813.1,p1UC23022,UC23022,ABUW_4005,,,,,,,,
704,CP076813.1,p1UC23022,UC23022,ABUW_4006,,,,,,,,
704,CP076813.1,p1UC23022,UC23022,ABUW_4007,,,,,,,,
704,CP076813.1,p1UC23022,UC23022,ABUW_4094,,,,,,,,
705,CP076808.1,p1UC20804,UC20804,ABUW_4004,,,,,,,,
705,CP076808.1,p1UC20804,UC20804,ABUW_4005,,,,,,,,
705,CP076808.1,p1UC20804,UC20804,ABUW_4006,,,,,,,,
705,CP076808.1,p1UC20804,UC20804,ABUW_4007,,,,,,,,
705,CP076808.1,p1UC20804,UC20804,ABUW_4094,,,,,,,,
706,CP076809.1,p2UC20804,UC20804,ABUW_4004,,,,,,,,
706,CP076809.1,p2UC20804,UC20804,ABUW_4005,,,,,,,,
706,CP076809.1,p2UC20804,UC20804,ABUW_4006,,,,,,,,
706,CP076809.1,p2UC20804,UC20804,ABUW_4007,,,,,,,,
706,CP076809.1,p2UC20804,UC20804,ABUW_4094,,,,,,,,
707,CP076810.1,p3UC20804,UC20804,ABUW_4004,,,,,,,,
707,CP076810.1,p3UC20804,UC20804,ABUW_4005,,,,,,,,
707,CP076810.1,p3UC20804,UC20804,ABUW_4006,,,,,,,,
707,CP076810.1,p3UC20804,UC20804,ABUW_4007,,,,,,,,
707,CP076810.1,p3UC20804,UC20804,ABUW_4094,,,,,,,,
708,CP076811.1,p4UC20804,UC20804,ABUW_4004,,,,,,,,
708,CP076811.1,p4UC20804,UC20804,ABUW_4005,,,,,,,,
708,CP076811.1,p4UC20804,UC20804,ABUW_4006,,,,,,,,
708,CP076811.1,p4UC20804,UC20804,ABUW_4007,,,,,,,,
708,CP076811.1,p4UC20804,UC20804,ABUW_4094,,,,,,,,
710,CP076806.1,p2UC24371,UC24371,ABUW_4004,,,,,,,,
710,CP076806.1,p2UC24371,UC24371,ABUW_4005,,,,,,,,
710,CP076806.1,p2UC24371,UC24371,ABUW_4006,,,,,,,,
710,CP076806.1,p2UC24371,UC24371,ABUW_4007,,,,,,,,
710,CP076806.1,p2UC24371,UC24371,ABUW_4094,,,,,,,,
712,CP076803.1,p2UC25604,UC25604,ABUW_4004,,,,,,,,
712,CP076803.1,p2UC25604,UC25604,ABUW_4005,,,,,,,,
712,CP076803.1,p2UC25604,UC25604,ABUW_4006,,,,,,,,
712,CP076803.1,p2UC25604,UC25604,ABUW_4007,,,,,,,,
712,CP076803.1,p2UC25604,UC25604,ABUW_4094,,,,,,,,
713,CP077831.1,pDETAB9b,DETAB-E51,ABUW_4004,,,,,,,,
713,CP077831.1,pDETAB9b,DETAB-E51,ABUW_4005,,,,,,,,
713,CP077831.1,pDETAB9b,DETAB-E51,ABUW_4006,,,,,,,,
713,CP077831.1,pDETAB9b,DETAB-E51,ABUW_4007,,,,,,,,
713,CP077831.1,pDETAB9b,DETAB-E51,ABUW_4094,,,,,,,,
714,CP077827.1,pDETAB12,DETAB-E108,ABUW_4004,,,,,,,,
714,CP077827.1,pDETAB12,DETAB-E108,ABUW_4005,,,,,,,,
714,CP077827.1,pDETAB12,DETAB-E108,ABUW_4006,,,,,,,,
714,CP077827.1,pDETAB12,DETAB-E108,ABUW_4007,,,,,,,,
714,CP077827.1,pDETAB12,DETAB-E108,ABUW_4094,,,,,,,,
715,CP077844.1,pDETAB14,DETAB-E155,ABUW_4004,38.889,,,89,,,,
715,CP077844.1,pDETAB14,DETAB-E155,ABUW_4005,,,,,,,,
715,CP077844.1,pDETAB14,DETAB-E155,ABUW_4006,,,,,,,,
715,CP077844.1,pDETAB14,DETAB-E155,ABUW_4007,,,,,,,,
715,CP077844.1,pDETAB14,DETAB-E155,ABUW_4094,,,,,,,,
716,CP077845.1,pDETAB9a,DETAB-E155,ABUW_4004,,,,,,,,
716,CP077845.1,pDETAB9a,DETAB-E155,ABUW_4005,,,,,,,,
716,CP077845.1,pDETAB9a,DETAB-E155,ABUW_4006,,,,,,,,
716,CP077845.1,pDETAB9a,DETAB-E155,ABUW_4007,,,,,,,,
716,CP077845.1,pDETAB9a,DETAB-E155,ABUW_4094,,,,,,,,
718,CP077839.1,pDETAB10,DETAB-E159,ABUW_4004,,,,,,,,
718,CP077839.1,pDETAB10,DETAB-E159,ABUW_4005,,,,,,,,
718,CP077839.1,pDETAB10,DETAB-E159,ABUW_4006,,,,,,,,
718,CP077839.1,pDETAB10,DETAB-E159,ABUW_4007,,,,,,,,
718,CP077839.1,pDETAB10,DETAB-E159,ABUW_4094,,,,,,,,
719,CP077829.1,pDETAB11,DETAB-E351,ABUW_4004,,,,,,,,
719,CP077829.1,pDETAB11,DETAB-E351,ABUW_4005,,,,,,,,
719,CP077829.1,pDETAB11,DETAB-E351,ABUW_4006,,,,,,,,
719,CP077829.1,pDETAB11,DETAB-E351,ABUW_4007,,,,,,,,
719,CP077829.1,pDETAB11,DETAB-E351,ABUW_4094,,,,,,,,
721,JAHPZP010000050.1,pAci46b,Aci46,ABUW_4004,,,,,,,,
721,JAHPZP010000050.1,pAci46b,Aci46,ABUW_4005,,,,,,,,
721,JAHPZP010000050.1,pAci46b,Aci46,ABUW_4006,,,,,,,,
721,JAHPZP010000050.1,pAci46b,Aci46,ABUW_4007,,,,,,,,
721,JAHPZP010000050.1,pAci46b,Aci46,ABUW_4094,,,,,,,,
723,CP077848.1,pDETAB10,DETAB-P24,ABUW_4004,,,,,,,,
723,CP077848.1,pDETAB10,DETAB-P24,ABUW_4005,,,,,,,,
723,CP077848.1,pDETAB10,DETAB-P24,ABUW_4006,,,,,,,,
723,CP077848.1,pDETAB10,DETAB-P24,ABUW_4007,,,,,,,,
723,CP077848.1,pDETAB10,DETAB-P24,ABUW_4094,,,,,,,,
725,CP077834.1,pDETAB10,DETAB-P43,ABUW_4004,,,,,,,,
725,CP077834.1,pDETAB10,DETAB-P43,ABUW_4005,,,,,,,,
725,CP077834.1,pDETAB10,DETAB-P43,ABUW_4006,,,,,,,,
725,CP077834.1,pDETAB10,DETAB-P43,ABUW_4007,,,,,,,,
725,CP077834.1,pDETAB10,DETAB-P43,ABUW_4094,,,,,,,,
728,CP077842.1,pDETAB9a,DETAB-P90,ABUW_4004,,,,,,,,
728,CP077842.1,pDETAB9a,DETAB-P90,ABUW_4005,,,,,,,,
728,CP077842.1,pDETAB9a,DETAB-P90,ABUW_4006,,,,,,,,
728,CP077842.1,pDETAB9a,DETAB-P90,ABUW_4007,,,,,,,,
728,CP077842.1,pDETAB9a,DETAB-P90,ABUW_4094,,,,,,,,
729,CP077802.1,p40288*,40288,ABUW_4004,,,,,,,,
729,CP077802.1,p40288*,40288,ABUW_4005,,,,,,,,
729,CP077802.1,p40288*,40288,ABUW_4006,,,,,,,,
729,CP077802.1,p40288*,40288,ABUW_4007,,,,,,,,
729,CP077802.1,p40288*,40288,ABUW_4094,,,,,,,,
730,CP080454.1,pMRSN56-2,MRSN 56,ABUW_4004,,,,,,,,
730,CP080454.1,pMRSN56-2,MRSN 56,ABUW_4005,,,,,,,,
730,CP080454.1,pMRSN56-2,MRSN 56,ABUW_4006,,,,,,,,
730,CP080454.1,pMRSN56-2,MRSN 56,ABUW_4007,,,,,,,,
730,CP080454.1,pMRSN56-2,MRSN 56,ABUW_4094,,,,,,,,
731,CP080455.1,pMRSN56-3,MRSN 56,ABUW_4004,,,,,,,,
731,CP080455.1,pMRSN56-3,MRSN 56,ABUW_4005,,,,,,,,
731,CP080455.1,pMRSN56-3,MRSN 56,ABUW_4006,,,,,,,,
731,CP080455.1,pMRSN56-3,MRSN 56,ABUW_4007,,,,,,,,
731,CP080455.1,pMRSN56-3,MRSN 56,ABUW_4094,,,,,,,,
732,CP080456.1,pMRSN56-4,MRSN 56,ABUW_4004,,,,,,,,
732,CP080456.1,pMRSN56-4,MRSN 56,ABUW_4005,,,,,,,,
732,CP080456.1,pMRSN56-4,MRSN 56,ABUW_4006,,,,,,,,
732,CP080456.1,pMRSN56-4,MRSN 56,ABUW_4007,,,,,,,,
732,CP080456.1,pMRSN56-4,MRSN 56,ABUW_4094,,,,,,,,
733,CP078100.1,pCNRAB1*,CNRAB1,ABUW_4004,,,,,,,,
733,CP078100.1,pCNRAB1*,CNRAB1,ABUW_4005,,,,,,,,
733,CP078100.1,pCNRAB1*,CNRAB1,ABUW_4006,,,,,,,,
733,CP078100.1,pCNRAB1*,CNRAB1,ABUW_4007,,,,,,,,
733,CP078100.1,pCNRAB1*,CNRAB1,ABUW_4094,,,,,,,,
734,CP084298.1,pLHC22-2-tetX-162k,LHC22-2,ABUW_4004,,,,,,,,
734,CP084298.1,pLHC22-2-tetX-162k,LHC22-2,ABUW_4005,,,,,,,,
734,CP084298.1,pLHC22-2-tetX-162k,LHC22-2,ABUW_4006,,,,,,,,
734,CP084298.1,pLHC22-2-tetX-162k,LHC22-2,ABUW_4007,,,,,,,,
734,CP084298.1,pLHC22-2-tetX-162k,LHC22-2,ABUW_4094,,,,,,,,
735,CP084299.1,pLHC22-2-6.9k,LHC22-2,ABUW_4004,,,,,,,,
735,CP084299.1,pLHC22-2-6.9k,LHC22-2,ABUW_4005,,,,,,,,
735,CP084299.1,pLHC22-2-6.9k,LHC22-2,ABUW_4006,,,,,,,,
735,CP084299.1,pLHC22-2-6.9k,LHC22-2,ABUW_4007,,,,,,,,
735,CP084299.1,pLHC22-2-6.9k,LHC22-2,ABUW_4094,,,,,,,,
736,CP083182.1,unnamed,AB43,ABUW_4004,,,,,,,,
736,CP083182.1,unnamed,AB43,ABUW_4005,,,,,,,,
736,CP083182.1,unnamed,AB43,ABUW_4006,,,,,,,,
736,CP083182.1,unnamed,AB43,ABUW_4007,,,,,,,,
736,CP083182.1,unnamed,AB43,ABUW_4094,,,,,,,,
737,CP082953.1,pCl300,Cl300,ABUW_4004,,,,,,,,
737,CP082953.1,pCl300,Cl300,ABUW_4005,,,,,,,,
737,CP082953.1,pCl300,Cl300,ABUW_4006,,,,,,,,
737,CP082953.1,pCl300,Cl300,ABUW_4007,,,,,,,,
737,CP082953.1,pCl300,Cl300,ABUW_4094,,,,,,,,
738,CP084734.1,pHKU3a,HKU3,ABUW_4004,,,,,,,,
738,CP084734.1,pHKU3a,HKU3,ABUW_4005,,,,,,,,
738,CP084734.1,pHKU3a,HKU3,ABUW_4006,,,,,,,,
738,CP084734.1,pHKU3a,HKU3,ABUW_4007,,,,,,,,
738,CP084734.1,pHKU3a,HKU3,ABUW_4094,,,,,,,,
740,CP084731.1,pHKU4a,HKU4,ABUW_4004,,,,,,,,
740,CP084731.1,pHKU4a,HKU4,ABUW_4005,,,,,,,,
740,CP084731.1,pHKU4a,HKU4,ABUW_4006,,,,,,,,
740,CP084731.1,pHKU4a,HKU4,ABUW_4007,,,,,,,,
740,CP084731.1,pHKU4a,HKU4,ABUW_4094,,,,,,,,
742,CP084728.1,pHKU5a,HKU5,ABUW_4004,,,,,,,,
742,CP084728.1,pHKU5a,HKU5,ABUW_4005,,,,,,,,
742,CP084728.1,pHKU5a,HKU5,ABUW_4006,,,,,,,,
742,CP084728.1,pHKU5a,HKU5,ABUW_4007,,,,,,,,
742,CP084728.1,pHKU5a,HKU5,ABUW_4094,,,,,,,,
744,CP084725.1,pHKU6a,HKU6,ABUW_4004,,,,,,,,
744,CP084725.1,pHKU6a,HKU6,ABUW_4005,,,,,,,,
744,CP084725.1,pHKU6a,HKU6,ABUW_4006,,,,,,,,
744,CP084725.1,pHKU6a,HKU6,ABUW_4007,,,,,,,,
744,CP084725.1,pHKU6a,HKU6,ABUW_4094,,,,,,,,
